2.605638206005096436e-01
6.929244846105575562e-04
8.003330003703013062e-05
6.817312678322196007e-04
1.635314673185348511e-01
7.211154103279113770e-01
8.920427560806274414e-01
9.261739253997802734e-01
8.689303398132324219e-01
7.627648115158081055e-01
6.339632868766784668e-01
5.450374484062194824e-01
5.177711248397827148e-01
5.202456712722778320e-01
5.117330551147460938e-01
4.908567368984222412e-01
4.880434572696685791e-01
4.770004153251647949e-01
5.109905004501342773e-01
5.196661949157714844e-01
5.165508985519409180e-01
5.064087510108947754e-01
5.043675303459167480e-01
5.247114300727844238e-01
5.092891454696655273e-01
5.401859283447265625e-01
5.478671193122863770e-01
5.262565016746520996e-01
5.301576852798461914e-01
5.185770988464355469e-01
5.487918257713317871e-01
6.475899815559387207e-01
6.651470065116882324e-01
6.929466724395751953e-01
6.659247875213623047e-01
6.271056532859802246e-01
6.386140584945678711e-01
6.055210828781127930e-01
6.189234852790832520e-01
6.150153875350952148e-01
5.927465558052062988e-01
5.998817682266235352e-01
5.868567228317260742e-01
5.909509062767028809e-01
6.042248606681823730e-01
6.597873568534851074e-01
7.444148659706115723e-01
8.416024446487426758e-01
9.272289872169494629e-01
9.654048085212707520e-01
9.715018272399902344e-01
9.670869112014770508e-01
9.697971343994140625e-01
9.700342416763305664e-01
9.551581740379333496e-01
9.381882548332214355e-01
8.813974261283874512e-01
8.625056147575378418e-01
8.936097621917724609e-01
9.353055357933044434e-01
9.626325368881225586e-01
9.772197008132934570e-01
9.892668128013610840e-01
9.847202301025390625e-01
9.707354903221130371e-01
9.453498125076293945e-01
9.334988594055175781e-01
9.422782659530639648e-01
9.318535923957824707e-01
9.130168557167053223e-01
8.885353803634643555e-01
8.732334971427917480e-01
8.670726418495178223e-01
8.556980490684509277e-01
8.474969267845153809e-01
8.403840661048889160e-01
8.180392980575561523e-01
8.104988336563110352e-01
8.158530592918395996e-01
8.103673458099365234e-01
8.008390069007873535e-01
7.918595075607299805e-01
7.852991819381713867e-01
7.573325634002685547e-01
7.446352243423461914e-01
7.297720909118652344e-01
7.226302623748779297e-01
6.959491968154907227e-01
7.099682092666625977e-01
7.161888480186462402e-01
7.411462664604187012e-01
7.271574735641479492e-01
7.453139424324035645e-01
7.801538109779357910e-01
8.007854223251342773e-01
8.100966811180114746e-01
7.972292304039001465e-01
7.693080306053161621e-01
7.862592339515686035e-01
7.975891828536987305e-01
